Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,comment,sentiment
716,716,716,sok tau banget bocor alus jokowi dari dulu temen nya pram,netral
717,717,717,jgn pernah nyoblos yg di dukung raja jawa,netral
718,718,718,jangan lupa fufufafa di tindak pram dol menang oke,netral
719,719,719,bingung gw sm jokowi kaya engga puas bnget hidupnya wo mau aja di kadalin,netral
720,720,720,ayo tumbangkan antek antek mulyono,netral
721,721,721,guru kencing berdiri murid kencing berlari gara gara mulyono liat saja sekarangbarisan para menteri terang terangan tanpa malu malu lagi ikut kampanye,netral
722,722,722,tumbangkan pilihan mantan wkwk,netral
723,723,723,jokowokamu itu siapa,netral
724,724,724,linhasartinya kacang lupa kulitnya,netral
725,725,725,pilih siapa aja tp jgn yg didukung jokowisi perusak konstitusi,netral
726,726,726,obrolan politik kayak ngobrol sama temen jadi aku yg orangnya jrang ikutin politik jadi ngerti mkasih tempo,netral
727,727,727,mantap info dan datanya tempomendidik dan membuka wawasan dan kenyataan ttg politik indonesia,netral
728,728,728,apakah tidak ada bocoran min mengenai manipulasi sistem seperti yg dilakukan di pilpres kemarinsoalnya udah bertebaran info pasukan cyber buat naikin suara salah satu calon di sistem jadi apapun hasilnya dia yg menang,netral
729,729,729,bocor alus sangat mencerdaskan  membuat rakyat mempunyai akal sehat untuk memilih  pemerintah daerah yg bisa membuat rakyat makmursejahtera  mudah mencari pekerjaan,netral
730,730,730,seru banget perbincangan orang initidak ada beban dan hal hal yang di sembunyikanseolah olah mereka lihat secara langsung,netral
731,731,731,jokowi ingin pdip tidak dapat apapun termasuk jabatan gubernur,netral
732,732,732,wereng coklat memang hama yg meresahkan,netral
733,733,733,support chanel pemula bang,netral
734,734,734,mulai skrg jgn sembarangan minum air gelas,netral
735,735,735,karena survey  jakarta  jateng anjlok  jokowi panik,netral
736,736,736,dulu faktor jokowi karena memiskinkan rakyat kemudian dia untuk memenangkan anaknya di pilpres dgn membagi bagikan bansos melalui kep desa sekarang jadi penghianat pdip dan sifatnya tdk mendidik lihat sisa logistik pilpres di lempar lemparkan pada masyarakat dgn tidak beradab,netral
737,737,737,ahok ahok jadi orang besar hati lah masak dari jaman dulu masih dipendem aja sakit hati,netral
738,738,738,seumur umur baru kali ini mantan presiden indonesia jadi bahan bullyan dan lelucon rakyatnya tak ada wibawanya sama sekali,netral
739,739,739,undang hasto senjen,netral
740,740,740,spanduk itu emang ngaruh ya buat naikin elektabilitas,netral
741,741,741,rk kalah jadi menteri atau setingkat menteri,netral
742,742,742,kami mendukungpemimpin baru 2029anis dan ahok,netral
743,743,743,   jeddah nyimacccccc          ,netral
744,744,744,mantapserupdipmaju teruspantang menyerahcucuran kringat darahpun tidak masalahsuksesjangan mengecewakan pendukungmu,netral
745,745,745,kak cica makin hari makin cantik dan glowing aja d,netral
746,746,746,andika gubernur,netral
747,747,747,memang harus diklahkan pengaruh pak lurahsupaya masalah runyam plitik dikonaha berahir,netral
748,748,748,jawa barat aja berantakan destinasi truris banyak pungki,netral
749,749,749,seru ngikutin politik bersama bocor alus infonya a1 terus,netral
750,750,750,dasar mulyono,netral
751,751,751,sebaik apapun kader dari pdip  pasti tunduk dg perintah megawati,netral
752,752,752,tempo emang cerdas is the best,positif
753,753,753,lingas itu artinya liar susah di tangkap susah di tebak dan radarada licik,netral
754,754,754,saya warga jateng mendukung penuh untuk pemimpin jateng andika jakarta pram rano medan edy rahmayadi ,netral
755,755,755,meminta dukungan logistik ke pengusaha itu bahasa halus dr malakdan krn yg mintanya punya nama jd istilahnya logistikapa bedanya sama ormas yg pake surat minta logistik ke perusahaan2,netral
756,756,756,ayorakyattunjukan kedaulatan kitakita boleh di pimpin penguasatp rakyat ada kedaulatan sendiri untuk memilihjangan mau kita dipilih hanya dari sembako dllingat suara rakyat suara tuhanbukan pembelian dari sembako dll,netral
757,757,757,mulyono adalah presiden terburuk dalam sejarah bangsa indonesia dan aib bagi demokrasi,netral
758,758,758,ayo gais kita kembalikan marwah demokrasi yang udah diobok obok rezim ,netral
759,759,759,power sindrom,netral
760,760,760,mulyono plin plan tdk pantas sbgai mantan pemimpin bangsa,netral
761,761,761,itu namanya jokowi itu plin plansein kiri beloknya kekanan,netral
762,762,762,anak sma jg tahu klo jokowi punya agenda di 2029  gibran calon presiden persiapan untuk menguatkan jaringan politik jokowi  melanggengkan kekuasaan klan  rela turun gunung jd jurkam gk kaget klo sein kanan belok kiri,netral
763,763,763,lingas bukan linghas lingas itu artinya kurang lebih sulit dikendalikan,netral
764,764,764,org banyak yg lupa kalau mr perkasa itu mantan panglima dan menantu sesepuh bin ri,netral
765,765,765,sebuah dosa besar partai yang melahirkan monster perusak demokrasi semua presiden mempunyai sisi kebaikan dan keburukan masing masingtapi lahirnya monster perusak demokrasi yang sangat merusak negri tidak ada yang nama nya persaingan sehat semua serba otoriter dikuasai pemerintah berkuasa dari teknik sampai non teknik sudah menjadi ranah pemerintah yang berkuasa dibantu dengan semua aparaturnya kebebasan kembali dibelenggu ,netral
766,766,766,pramono  rano menang 70 di pilkada jakarta 2024   ole ole ole ole ole,netral
767,767,767,kalian milih siapa ges,netral
768,768,768,hadir ketapang kalbar,netral
769,769,769,mendengar informasi ini saya langsung ingat kata2 achillestidak ada perjanjian antara manusia dan hewan,netral
770,770,770,tetap no 2darms pangrekun,netral
771,771,771,pilih yg mau jalanin agenda 21 ajalah,netral
772,772,772,maaf salfok chica makin cantik aja heran,netral
773,773,773,wowo balas budi terhadap parcok yg berjasa memengkan dia di jateng,netral
774,774,774,pasti tim nya jendral hendropriyono ya klo memang sdh  purnawirawan who knows,netral
775,775,775,kenapa ya pemimpin pemimpin kita tidak ngasih contoh yg baik untuk rakyat sihheran sayagemes saya prabowo lagi ikut ikutan gaya jokowi yg mm dah gak punya akhlakgak malu gak punya malu ,netral
776,776,776,kasih paham lah buat mantan,netral
777,777,777,jokowi ga bakal menang lawan anis kalau fer ga pake aparatur negara akan kalah total,netral
778,778,778,lau mau di bocorkan wajib spill bang ni malah kaga sesuai nama  bocor alus,netral
779,779,779,easy tim senyap pak andhika faktor mertua beliau tinggal dilist aja,positif
780,780,780,jokowi menderita post power syndrom ternyata,netral
781,781,781,kalau memang nasdem bilang gitu kenapa nasdem gabung kim plus ya  kenapa dulu gak dukung anies sama pks ,netral
782,782,782,negara ini udh runyam krn ulah pemimpin yg gx amanah dibahas juga percuma krn gx pro rakyat secara tulus,netral
783,783,783,jokowi turun drajat dari presiden skarang jadi jurkam  pilgub smoga  rakyat punya akal sehat jgn pilih yang didukung jokowi,netral
784,784,784,anis andika mantap loh,netral
785,785,785,jangan memilih calon yang diendors mulyono kelihatanya sepele tapi jika  calon yang diusung mulyono jadi mungkin kita akan melihat gibran jadi presiden di tahun 2029kok bisa ya bisa lihat lah sekarang orang baca berita online macam merdeka tribuns kompas liputan6 okezone  bukan tambah pinter malah tambah bego karena semua media milik oligarki dan oligarki ini bisa membeli suara rakyat seluruh indonesia kok bisa dibeli ya karena sudah dibuat bego sama media milik oligarki,netral
786,786,786,boleh engga suara saya buat memilih di jateng di daerah saya ga kepake tuh ,netral
787,787,787,tenggelamkan semua calon mulyono,netral
788,788,788,gank jegal sepandai pandainya menjegal pasti akan terjegal,netral
789,789,789,baru periode pak jokowi bro demokrasi gk karukaruanhukum diindonesia di buat sesukanyamemang benar prestasinya byak tp jgn lupa jg kalau dia keliru ya kita ttap hrus menyalahkannya juga,netral
790,790,790,pancet ae jokowi,netral
791,791,791,asikasikasikk,netral
792,792,792,coba bocol alus bikin tiap hari podcast nya ini jadi kaya raya dapat acsent youtube haaamaju terus bocol alus,netral
793,793,793,apakah masih bisa percaya dgn pdip hmmm,netral
794,794,794,semoga dukungan pak anies menang3x,netral
795,795,795,tumbangkan semua yg di endorse jokowi ,netral
796,796,796,jawaban abu jahal memerangi rasulullah jawaban nya mirip di menit 306 ,netral
797,797,797,ngarang tapi kadang tepat ,netral
798,798,798,apa kabar pilkada di banten dan kabkota di banten kayak tangkot tangerangkab pandeglang dan lebak,netral
799,799,799,apakah akan rilis majalah terkait kisah pilkada jkt 2024,netral
800,800,800,banyak halunisasi nya ,netral
801,801,801,menarik ulasan bocor alus tempo menambah wawasan politik juga mengalihkan dukungan untuk kandidat yg terbaik diseluruh daerah terutama jakarta jateng jabar dengan tidak mendukung yg didukung oleh mantan tentunya kami siap mencoblos pram dul andika hendi juga ibu risma yg bersih dan pembela masyarakat bawah ,netral
802,802,802,kerja kerja untuk bangsa ,netral
803,803,803,manut pak jokowi ,netral
804,804,804,tenggelam kan smua calon2 kepala daerah yg berbau mulyono,netral
805,805,805,parcok ditempatkan dibawa menteri bukan dibawah presiden sesuai visi dan cita cita  prabowo  saat pilpres 2014,netral
806,806,806,warga malang raya pilih siapa ya,netral
807,807,807,klo kandidat makassarga sampe ke sana sokongan jkw kan,netral
808,808,808,mengirim rk ke jakarta menjegal anies adalah cara dini untuk mengeliminasi lawan 2029,netral
809,809,809,jokowi harus dihentikan sudah keterlaluan ambisi politiknya saya ingat betul sesi wawancara beliau berkata saya akan kembali ke solo sebagai rakyat biasa ternyata itu berbalik mencoba intervensi melakukan bayangbayang pada presiden prabowo tidak boleh ada dua matahari presiden kita adalah prabowo subianto waktunya memenangkan pramdoel untuk jakarta  perkasahendi untuk jateng dengan ini kita menjaga marwah prabowo sebagai presiden,netral
810,810,810,oh kami mendukung dong mantan presdn kami berpihak krn yg bgs baik memang hrs didukung orang bgs dan baik,netral
811,811,811,dukung pramono rano,netral
812,812,812,alhamdulillah,netral
813,813,813,mantap,netral
814,814,814,pdip kalao gabung di pemerintahan dia hanya akan menjadi penghianat saja di pemerintahan pak prabowo,netral
815,815,815,tempo anti jokowi berani ngak sma prabowo,netral
816,816,816,sen kiri belok kanan ,netral
817,817,817,mantan adalah maut haha haha,positif
818,818,818,terbukti mulyono haus sanjungan dan pujapuji stelah lengser dan pulang ke solo dia ngelamun kq gak pernah msk tv dan di sanjung masyarakat lagi akhirnya nekad jadi jurkam yng penting msh diberitain dan disapa masyarakat ,netral
819,819,819,sejuta jokowi yg dukung rk aing mah sekali anies tetap anies,netral
820,820,820,klo pilihannya antara mulyono dan simerah saya ga liat ada pilihan yg lebih baik mereka itu sama aja hanya saja sekarang ini beda kepentingan aja ini cuma tentang kue kekuasaan klo dulunya saling bertemu kepentingannya klo skrng bersebrangan,netral
821,821,821,bukan main rakusnya jokowi meski semua sdh didapat masih kurang saja yg disesalkan sikap para ketua partai yg tetap tunduk pada pengaruh mulyono,positif
822,822,822,cegah dinasti berkembang jangan pilih yang didukung sang mantan presiden,netral
823,823,823,ya allah menangkanlah bpk andikaaamiin,netral
824,824,824,haduuh kacau nih ,netral
825,825,825,adu jenius antara jokowi dengan sukarno baru jokowi hantu politik yang bergentayangan kesana kemari mengejar megawati soekarnoputri dan pdip vs cahaya bersinar menyala tingkat kedua ilmu mercusuar sukarno yang dihidupkan oleh satrio kebagusan sukarno barudasar dari tatanan baru,netral
826,826,826,3852 teh tarik vs green teahahahhahaha,negatif
827,827,827,pertanyaanya jokowi tidak presiden lagi tapi kok masih mau bahlil di perintah jokowi kok bisa ya ini yg perlu dipertanyakan  lagian klw jokowi turun kampanye kepentinganya apa ya rakyat indonesia harus mulai berfikir lebih kritis  apa sih tujuan jokowi jokowi bukan ketum partaitapi kok heboh ikut2 kampanye apa sih mau nya agak laen emang yapak jokowi ni udah lebih baik nyantai aja pasca purnatugas nya ni mala serasa kurang kerjaan ajapak prabowo kasih kerjaan utk pak jomowi biar gk nampak x kurang kerjaannya atw pak jokowi minta kerja aja sama anaknya klw presiden punya penasehat presiden pak jokowi jadi penasehat wakil presiden ya wlw secara naturalnya emank penasehat nya pak wapres cuman klw secara kenagaraan kan perlu di sahkan secara administrasi nya gimana pak jokowi cocok kan kerjaan yg aku usulkan utk bapak lawak lo pak jok ,netral
828,828,828,no more mulyono,negatif
829,829,829,muak dgn cara2 licik mulyono dan kroni2nya,netral
830,830,830,kerja kotorkotor juga hasilnyakerja sadis sadis juga hasilnyarakyat harus cerdas menentukan pilihannya ,netral
831,831,831,pak prabowo hrs htht terhadap orang orang jokowi yg disusupkan di gerindra bisa bisa nnti membayakan pak prabowo spt ara s  noel efendi s bobby n budiman s,netral
832,832,832,jokowi turun gungung  buzzer turun langsung lebih militan haha sebar komen argumentasi sama paling banter adalah say no to banteng  itu doang tapi yang esensial sisanya gaya gaya buzzer ga jelas,positif
833,833,833,mari gunakan akal sehat nurani dan kecerdasan bg bangsa yg sebesar ini jangan menjadi bodoh akut waktunya tenggelamkan pengaruh kerusakan era jokowi,netral
834,834,834,asik bocorin dong ,netral
835,835,835,tumbangkan mulyono dan adili dia rame rame itu yang ditunggu tunggu,netral
836,836,836,bongkar abis,netral
837,837,837,kalau lihat mas pramsaya teringat  dengan idola saya dahuludina mariana,netral
838,838,838,pokoknya sampai kapanpun tidak aka milih  jokowi dan kelompok yg didukung,netral
839,839,839,ayo pilih dki            pram  si  duljateng    andikajatim       risma,netral
840,840,840,tempo jaya selalu selalu menyuarakan kebenaran terima kasih tempo,netral
841,841,841,sdh terungkap gaya permainannya trmksh tempokita lbh percya anda,netral
842,842,842,cari masalah sendiri cape sendiri kejebak sendiri percaya pasti rahsia yang disimpan sampe segitunya mengkampanye orang akhir hidupnya ga pernah tenang gelisah terus 24 jam,netral
843,843,843,kami percaya pak prabowo itu berani dan tegas adapun deklarasi mendukung salah satu calon cagub jateng kemungkinan permintaan jokowi biasalah sein kiri msk kananawas pak presiden jgn sampai ketularan,netral
844,844,844,jauh lah pa anies itu beda level sama jokowi pa jokowi itu level nya putin xj jin ping bukan anies yg ecek2,netral
845,845,845,ikut kemana arah abah anies ,netral
846,846,846,1234 permasalah korupsi di indonesia salah satunya adalah pemodal besar dalam kampanye lalu pada saat jadi minta balas budi yg lebih besar dari cerita ini malah menunjukan rk bersikeras ga mau diperalat partai setelah diberi amanat oleh rakyat dia tidak mau memulus2kan project2 untuk si partai tersebut,netral
847,847,847,jakarta menyala tanpa mulyono ,netral
848,848,848,luar biasa teman2 wartawan tempo rakyat bersama anda semua berani bersuara luar biasa,netral
849,849,849,sebutkan makhluk yang kalau dia mati akan aman demokrasi indonesia ini ,netral
850,850,850,dukung pramono dan bang dul,netral
851,851,851,wes wayae jokower minggirojo ngrecoki wong sehat jasmani sehat rohaniojo meracuni orang orang yg sehat pikiranesehat untuk negri tercinta ini,netral
852,852,852,ini keren sih msh muda muda sudah pintarpintar semoga makin bnyak anak muda yg pintar dan berani,netral
853,853,853,terserah para penguasa bangkan negara ini punya dia tapi mudah2an hukum alam berlaku di pilkada ini sama kaya rencana pak jokowi ngrubah syarat batas usia gubernur biar kaesang bisa masuk tapi tangan tuhan lebih berkuasa,netral
854,854,854,kalo anis kemaren menang jadi presiden apakah koruptor akan ditindak seperti sekarang,netral
855,855,855,jangan2 selama ini hutang negara turunnya ke suksesi parpol di pilkada ,netral
856,856,856,udah masyarakat  jakarta  satukan dukungan utk pram rano satu putaran  kim pluss kapok utk 2029 pilpres rakyat tdk pilih partai pilih orang yg akan pimpiin jkt 2025 sd 2029 ok ok ok,positif
